id,company,slug,city,state,website,phone,email,description,amenities,events,claimed,contact_count,lat,lng
7372,Pipeline,,Coral Gables,FL,https://pipelineworkspaces.com,,,"Pipeline is a premier coworking destination in Coral Gables, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perf",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.982078121885465,-80.79740192450532
7373,Pro Executive Office Suites,,Miami Beach,FL,http://www.regus.com,,,"Pro Executive Office Suites is a premier coworking destination in Miami Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, w",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7375,Delawork Coworking Space,,Milton,FL,https://www.delawork.com,,,"Delawork Coworking Space is a premier coworking destination in Milton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.493281200233852,-81.69619028410126
7376,Hana Coworking And Office Space At National Landing,,Arlington,FL,https://www.industriousoffice.com/blog/industrious/cbre-transfers-its-flexible-workspace-brand-hana-to-industrious,,,"Hana Coworking And Office Space At National Landing is a premier coworking destination in Arlington, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant communi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,38.8798,-77.1068
7378,Axis Space,,Fort Lauderdale,FL,https://findworkspaces.com/workspaces/axis-space-coworking-space-fort-lauderdale-florida-33301,,,"Axis Space is a premier coworking destination in Fort Lauderdale, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,26.1224,-80.1373
7380,Find Workspaces,,Fort Lauderdale,FL,https://findworkspaces.com,,,"Find Workspaces is a premier coworking destination in Fort Lauderdale, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,26.1224,-80.1373
7381,Pembroke Pines Coworking And Shared Offices,,Pembroke Pines,FL,https://pembrokepinesoffices.com,,,"Pembroke Pines Coworking And Shared Offices is a premier coworking destination in Pembroke Pines, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.504611764779835,-81.2039168055045
7382,Elite Office Suites,,Coconut Creek,FL,https://www.eliteofficesuites.com,,,"Elite Office Suites is a premier coworking destination in Coconut Creek, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we prov",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.33047805782537,-81.9356363310077
7383,Global Presence Workspace,,Pembroke Pines,FL,https://gpworkspace.com,,,"Global Presence Workspace is a premier coworking destination in Pembroke Pines, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.504611764779835,-81.2039168055045
7385,Sawgrass Executive Offices,,Sunrise,FL,https://www.sawgrassoffices.com,,,"Sawgrass Executive Offices is a premier coworking destination in Sunrise, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pro",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.991768531703627,-81.67850831043634
7386,Office 55 Office Suites And Coworking Club,,Delray Beach,FL,https://www.office55delray.com,,,"Office 55 Office Suites And Coworking Club is a premier coworking destination in Delray Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.13349939231271,-81.97210874323918
7389,Executive Suites Of Cape Coral,,Cape Coral,FL,http://www.executivesuitesofcapecoral.com,,,"Executive Suites Of Cape Coral is a premier coworking destination in Cape Coral, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs,",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.141248441236588,-82.42526390872371
7391,Heroffice,,Fort Myers,FL,https://desksnear.me/locations/heroffice-co-work-space-fort-myers/her-office,,,"Heroffice is a premier coworking destination in Fort Myers, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfe",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.99978676547464,-81.30800734833831
7396,Naples Executive Suites,,Naples,FL,https://ceonaples.com,,,"Naples Executive Suites is a premier coworking destination in Naples, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.769212902661234,-80.64581168295724
7397,Newgate Executive Suites,,Naples,FL,https://ceonaples.com,,,"Newgate Executive Suites is a premier coworking destination in Naples, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.769212902661234,-80.64581168295724
7398,Crexent Business Center,,Bonita Springs,FL,http://www.thecrexent.com,,,"Crexent Business Center is a premier coworking destination in Bonita Springs, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.416942638758652,-82.2986911752672
7399,Arceo Executive Suite Center,,Naples,FL,https://arceo.us,,,"Arceo Executive Suite Center is a premier coworking destination in Naples, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.769212902661234,-80.64581168295724
7401,Naples Office Suites,,Naples,FL,https://colliercapitalclub.com,,,"Naples Office Suites is a premier coworking destination in Naples, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide th",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.769212902661234,-80.64581168295724
7403,Enclave Office Suites & Business Center,,Pembroke Pines,FL,https://enclavecenter.com,,,"Enclave Office Suites & Business Center is a premier coworking destination in Pembroke Pines, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of e",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.504611764779835,-81.2039168055045
7404,Hampton Business Center,,Pembroke Pines,FL,https://hamptonoffices.com,,,"Hampton Business Center is a premier coworking destination in Pembroke Pines, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.504611764779835,-81.2039168055045
7405,Caxa Group Inc,,Hollywood,FL,https://alexasworkspaces.com,,,"Caxa Group Inc is a premier coworking destination in Hollywood, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.81139366698384,-81.40607122425848
7413,Hollywood Workspace,,Hollywood,FL,https://hollywood-workspace.business.site,,,"Hollywood Workspace is a premier coworking destination in Hollywood, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.81139366698384,-81.40607122425848
7414,Apt Cowork At Cottonwood West Palm,,West Palm Beach,FL,https://www.aptcowork.com,,,"Apt Cowork At Cottonwood West Palm is a premier coworking destination in West Palm Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entre",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,26.7153,-80.0534
7419,Momentum Business Center,,Miami Beach,FL,https://momentumbusinesscenter.com,,,"Momentum Business Center is a premier coworking destination in Miami Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7422,Executive Center Office Park,,Clearwater,FL,https://www.executivecenterofficepark.com,,,"Executive Center Office Park is a premier coworking destination in Clearwater, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, w",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.62653301264102,-81.81772753628626
7427,Merritt Island Office Space,,Merritt Island,FL,https://www.rubberchickenforthesoul.com/officespace.html,,,"Merritt Island Office Space is a premier coworking destination in Merritt Island, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,26.98794671300586,-80.744356275014
7433,980 Spaces,,Boca Raton,FL,https://980spaces.com,,,"980 Spaces is a premier coworking destination in Boca Raton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perf",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.12346473583853,-82.24030062582385
7435,Serendipity Labs Aventura,,Miami,FL,http://serendipitylabs.com/locations/aventura-coworking,,,"Serendipity Labs Aventura is a premier coworking destination in Miami, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7437,The Coworking Company,,North Palm Beach,FL,https://www.coworkingat.com,,,"The Coworking Company is a premier coworking destination in North Palm Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.730473388248626,-80.86626350992103
7438,Mosaic Cowork,,West Palm Beach,FL,https://mosaiccowork.com,,,"Mosaic Cowork is a premier coworking destination in West Palm Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,26.7153,-80.0534
7439,The Studio 1016 - Private Offices & Coworking In West Palm Beach,,West Palm Beach,FL,https://www.thestudio1016.com,,,"The Studio 1016 - Private Offices & Coworking In West Palm Beach is a premier coworking destination in West Palm Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, an",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,26.7153,-80.0534
7443,Palm Beach Gardens Executive Suites,,Palm Beach Gardens,FL,https://pbges.com,,,"Palm Beach Gardens Executive Suites is a premier coworking destination in Palm Beach Gardens, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of e",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.014850073747652,-81.89558992125895
7444,Emerge Lw Executive Suites,,Lake Worth,FL,https://emergelw.com,,,"Emerge Lw Executive Suites is a premier coworking destination in Lake Worth, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.15230340309787,-81.68858875230563
7445,Symphony Workplaces,,Palm Beach,FL,https://www.flworkplaces.com/pbcontact,,,"Symphony Workplaces is a premier coworking destination in Palm Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,26.7153,-80.0534
7448,Easton Professional Suites,,Lakeland,FL,https://eastonprofessionalsuites.com,,,"Easton Professional Suites is a premier coworking destination in Lakeland, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.921754272970766,-80.56098550147503
7453,Celebration Corporate Center,,Kissimmee,FL,http://www.celebrationcorporatecenter.com,,,"Celebration Corporate Center is a premier coworking destination in Kissimmee, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.103192108537012,-82.03143737394444
7454,Signature Workspace Wiregrass,,Wesley Chapel,FL,https://signatureworkspace.com,,,"Signature Workspace Wiregrass is a premier coworking destination in Wesley Chapel, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneur",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.290571100274573,-81.19018531103147
7456,Weston Town Center Executive Suites,,Weston,FL,http://www.ccesuites.com,,,"Weston Town Center Executive Suites is a premier coworking destination in Weston, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.730932779875438,-81.47850721071467
7457,Masonic Business Center,,Inverness,FL,https://www.drywellgroup.com,,,"Masonic Business Center is a premier coworking destination in Inverness, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we prov",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.788197972780743,-80.90993123133971
7459,Signature Workspace Northdale,,Tampa,FL,http://www.signatureworkspace.com,,,"Signature Workspace Northdale is a premier coworking destination in Tampa, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.9506,-82.4572
7460,Cypress Point Office Park,,Tampa,FL,http://files.inspyred.com/webfiles/72354/cpop-flyer-july-2012.pdf,,,"Cypress Point Office Park is a premier coworking destination in Tampa, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.9506,-82.4572
7462,The One Cowork Llc,,Boca Raton,FL,https://www.theonecowork.com,,,"The One Cowork Llc is a premier coworking destination in Boca Raton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.12346473583853,-82.24030062582385
7463,Nexus Workspaces,,Boca Raton,FL,https://nexusworkspaces.com/location/boca-raton,,,"Nexus Workspaces is a premier coworking destination in Boca Raton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide th",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.12346473583853,-82.24030062582385
7464,Symphony Workplaces Of Palm Beach,,Palm Beach,FL,https://www.flworkplaces.com,,,"Symphony Workplaces Of Palm Beach is a premier coworking destination in Palm Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneu",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,26.7153,-80.0534
7468,Town Center Executive Suites,,Boca Raton,FL,https://theworkplace500.com,,,"Town Center Executive Suites is a premier coworking destination in Boca Raton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, w",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.12346473583853,-82.24030062582385
7469,One Park Place Executive Suites,,Boca Raton,FL,https://one-park-place.com,,,"One Park Place Executive Suites is a premier coworking destination in Boca Raton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.12346473583853,-82.24030062582385
7471,Crexent Business Centers,,Boca Raton,FL,https://thecrexent.com/contact-us,,,"Crexent Business Centers is a premier coworking destination in Boca Raton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.12346473583853,-82.24030062582385
7472,360 Connect - Little River Miami - Co-Working & Offices,,Miami,FL,https://www.360connect.co/en,,,"360 Connect - Little River Miami - Co-Working & Offices is a premier coworking destination in Miami, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant communi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7473,Wework I Inc.,,Miami Beach,FL,https://www.wework.com/buildings/lincoln-road--miami--fl,,,"Wework I Inc. is a premier coworking destination in Miami Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7474,Executive Suites & Virtual Office Solutions,,Miami Beach,FL,http://www.pelicanstayamerica.com,,,"Executive Suites & Virtual Office Solutions is a premier coworking destination in Miami Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7480,Corner Suites Coworking,,Palm Coast,FL,https://www.cornersuitescoworking.com,,,"Corner Suites Coworking is a premier coworking destination in Palm Coast, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pro",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.2026573219542,-81.88273259003847
7482,Ripple Coworking,,Flagler Beach,FL,https://ripplecoworking.com,,,"Ripple Coworking is a premier coworking destination in Flagler Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.06804467236187,-82.32657276302172
7486,Individual Office Suites,,Winter Park,FL,https://winterparkofficecenters.com,,,"Individual Office Suites is a premier coworking destination in Winter Park, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.37925649662346,-81.87049503696022
7487,"Officentos, Virtual Office Centers",,Coral Gables,FL,https://officentos.com,,,"Officentos, Virtual Office Centers is a premier coworking destination in Coral Gables, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepre",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.982078121885465,-80.79740192450532
7488,Quantum Executive Offices,,Miami,FL,https://quantumoffices.com,,,"Quantum Executive Offices is a premier coworking destination in Miami, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7489,Cowork Boynton,,Boynton Beach,FL,https://coworkboynton.cobot.me,,,"Cowork Boynton is a premier coworking destination in Boynton Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide t",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.59108124282401,-81.82524558849475
7491,Delray Beach Executive Suites Inc,,Delray Beach,FL,https://delrayoffices.com,,,"Delray Beach Executive Suites Inc is a premier coworking destination in Delray Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepren",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.13349939231271,-81.97210874323918
7492,Wework Place,,Tampa,FL,https://www.wework.com/buildings/wework-place--tampa--fl,,,"Wework Place is a premier coworking destination in Tampa, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfect",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.9506,-82.4572
7494,Foundry Coworking,,Daytona Beach,FL,https://foundrydaytona.com,,,"Foundry Coworking is a premier coworking destination in Daytona Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.170977124614627,-81.37302032534772
7496,Beachside Workplace Solutions,,Daytona Beach,FL,https://www.beachsideworkplace.com,,,"Beachside Workplace Solutions is a premier coworking destination in Daytona Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneur",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.170977124614627,-81.37302032534772
7497,West Broward Executive Suites,,Tamarac,FL,http://www.woffices.com,,,"West Broward Executive Suites is a premier coworking destination in Tamarac, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.35594229266248,-81.61975027859201
7499,Workspace Collective Ocala,,Ocala,FL,https://www.workspace-collective.com,,,"Workspace Collective Ocala is a premier coworking destination in Ocala, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.497592625634578,-82.24099764446366
7500,Workspace Collective 1St Ave,,Ocala,FL,https://workspace-collective.com/post/announcing-our-new-location,,,"Workspace Collective 1St Ave is a premier coworking destination in Ocala, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pro",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.497592625634578,-82.24099764446366
7505,Bold Cowork Sarasota,,Sarasota,FL,https://www.boldlwp.com/locations/bold-cowork-sarasota,,,"Bold Cowork Sarasota is a premier coworking destination in Sarasota, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.568726720521077,-82.13458877860384
7507,Coworking Space Venice Koworx,,Venice,FL,https://www.koworxspace.com,,,"Coworking Space Venice Koworx is a premier coworking destination in Venice, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.739674788599277,-81.89226048336371
7511,Coworklwr,,Lakewood Ranch,FL,https://coworkfl.com,,,"Coworklwr is a premier coworking destination in Lakewood Ranch, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.61689271841386,-81.24958405629039
7513,Workspace225,,Pensacola,FL,https://workspace225.com,,,"Workspace225 is a premier coworking destination in Pensacola, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the per",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.27790153767361,-80.912350095743
7514,Cowork@Nnex,,Pensacola,FL,https://www.coworkannex.com,,,"Cowork@Nnex is a premier coworking destination in Pensacola, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perf",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.27790153767361,-80.912350095743
7516,Harbour Drive Executive Suites,,Naples,FL,http://www.naplesexecutive.net,,,"Harbour Drive Executive Suites is a premier coworking destination in Naples, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.769212902661234,-80.64581168295724
7517,Fifth Avenue Executive Suites,,Naples,FL,http://www.naplesexecutive.net,,,"Fifth Avenue Executive Suites is a premier coworking destination in Naples, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.769212902661234,-80.64581168295724
7519,Island Executive Suites Inc,,Marco Island,FL,http://marco1suites.com/index.html,,,"Island Executive Suites Inc is a premier coworking destination in Marco Island, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.04866570973136,-80.67725247754149
7523,Colonnade Corp Center,,Coral Gables,FL,https://www.regus.com/en-us/united-states/florida/coral-gables/colonnade-building-807,,,"Colonnade Corp Center is a premier coworking destination in Coral Gables, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pro",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.982078121885465,-80.79740192450532
7524,Gables Executive Offices - Closed,,Coral Gables,FL,https://gablesexecutiveoffices.com,,,"Gables Executive Offices - Closed is a premier coworking destination in Coral Gables, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepren",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.982078121885465,-80.79740192450532
7525,Platinum Business Center,,Coral Gables,FL,http://www.platinumbusinesscenter.com,,,"Platinum Business Center is a premier coworking destination in Coral Gables, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.982078121885465,-80.79740192450532
7526,Lake View Office Park,,Winter Park,FL,https://www.serious-sandwiches.com/contact,,,"Lake View Office Park is a premier coworking destination in Winter Park, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we prov",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.37925649662346,-81.87049503696022
7530,Palm Springs Executive Center,,Altamonte Springs,FL,http://laurelsuites.com,,,"Palm Springs Executive Center is a premier coworking destination in Altamonte Springs, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepre",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.02090142984054,-81.54738371153191
7535,Senator Executive Center,,North Miami Beach,FL,https://www.senate.gov,,,"Senator Executive Center is a premier coworking destination in North Miami Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7536,Altamonte Lakeside Executive Suites,,Altamonte Springs,FL,https://mjdsoffice.com,,,"Altamonte Lakeside Executive Suites is a premier coworking destination in Altamonte Springs, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of en",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.02090142984054,-81.54738371153191
